LG2_#19_11.7189444316124cM_6815,*
LG2_#20_12.6489079290051cM_42687,LG2_#5_24.5028081077861cM_31440
LG2_#21_12.6489080290051cM_2340,LG2_#25_33.756293022636cM_44928
LG2_#14_8.66419931997972cM_44040,*
LG2_#23_13.351195828674cM_24127,*
LG2_#22_12.6489081290051cM_23960,*
LG2_#25_14.0547515410187cM_1079,*
LG2_#24_13.351195928674cM_32189,*
LG2_#27_14.0547517410187cM_31652,*
LG2_#29_14.0547519410187cM_7696,LG2_#12_32.529244241866cM_11655
LG2_#28_14.0547518410187cM_7080,*
LG2_#26_14.0547516410187cM_10660,*
LG2_#30_15.4771418930941cM_25646,*
LG2_#31_15.4771419930941cM_28332,LG2_#29_37.6043502719551cM_908
LG2_#33_15.4771421930941cM_11932,*
LG2_#32_15.4771420930941cM_979,*
LG2_#35_15.4771423930941cM_46207,*
LG2_#36_17.0981429185252cM_26010,LG2_#30_37.6043503719551cM_53351
LG2_#34_15.4771422930941cM_38194,*
LG2_#37_17.7753568865838cM_27925,*
LG2_#40_28.9945138408044cM_37114,*
LG2_#41_30.582045315202cM_16812,LG2_#37_42.0654857358451cM_39773
LG2_#38_24.5242069644645cM_31047,*
LG2_#39_27.6292539650581cM_38143,*
LG2_#43_32.0628987592082cM_46443,LG2_#36_42.0654856358451cM_26423
LG2_#42_30.582045415202cM_11385,*
LG2_#46_36.019825548984cM_2265,LG2_#40_45.7409383034807cM_46314
LG2_#47_36.864735219429cM_45149,LG2_#41_46.1651896613923cM_14035
LG2_#48_36.864735319429cM_43017,LG2_#42_46.1651897613923cM_3613
LG2_#45_32.6631393543302cM_3525,*
LG2_#49_37.5503696801819cM_2532,*
LG2_#44_32.6631392543302cM_43943,*
LG2_#51_40.2970558992567cM_19877,*
LG2_#53_50.2093671935233cM_36677,LG2_#51_52.5971319700342cM_32657
LG2_#54_50.9026286748057cM_29948,*
LG2_#55_50.9026287748057cM_26741,LG2_#50_51.9974737771452cM_35521
LG2_#52_42.2609563932645cM_25205,*
LG2_#56_51.6504278758532cM_32998,LG2_#49_51.9974736771452cM_18674
LG2_#50_37.7178152987766cM_18334,*
LG2_#57_52.37965606211cM_6997,LG2_#48_51.7180822604542cM_35938
LG2_#58_53.1218098585926cM_278,*
LG2_#61_57.1008518764517cM_4839,*
LG2_#60_55.467209699763cM_7445,*
LG2_#59_53.9049059519071cM_13843,*
LG2_#62_59.9150352110067cM_21684,*
LG2_#64_61.7424451895058cM_5135,*
LG2_#65_61.7424452895058cM_26520,*
LG2_#63_61.1421118859479cM_23280,*
LG2_#68_63.510358024437cM_35450,LG2_#52_56.2726272570207cM_17637
LG2_#66_63.510357824437cM_39361,*
LG2_#70_63.510358224437cM_39674,LG2_#54_57.1774216911045cM_3633
LG2_#67_63.510357924437cM_30537,*
LG2_#71_65.6677667734881cM_22474,LG2_#60_60.4034865135301cM_11929
LG2_#72_65.6677668734881cM_24309,*
LG2_#74_67.8128672590882cM_19076,LG2_#61_60.9594066692156cM_26909
LG2_#69_63.510358124437cM_18873,*
LG2_#73_65.6677669734881cM_5874,*
LG2_#75_67.8128673590882cM_22490,*
LG2_#77_69.7432339293966cM_35237,LG2_#64_63.4437619523869cM_28410
LG2_#78_70.7002536983041cM_32953,LG2_#69_65.0034173383099cM_49743
LG2_#76_67.8128674590882cM_23389,*
LG2_#80_71.4143214522704cM_30558,*
LG2_#81_71.4143215522705cM_40217,LG2_#68_65.0034172383099cM_9141
LG2_#82_71.4143216522704cM_39681,LG2_#66_63.7564886232422cM_15826
LG2_#83_71.4143525881711cM_36830,LG2_#65_63.4437620523869cM_17719
LG2_#84_72.101491759033cM_25690,LG2_#70_65.3094049098467cM_18365
LG2_#86_72.8136139981618cM_41333,LG2_#73_66.1275026393547cM_55305
LG2_#79_71.4143213522704cM_17964,*
LG2_#87_74.9918330975515cM_43757,LG2_#79_69.5779461489539cM_5570
LG2_#89_74.9918332975515cM_45758,LG2_#80_69.5779462489539cM_40104
LG2_#88_74.9918331975515cM_30051,LG2_#82_70.4987949289464cM_1628
LG2_#90_75.8841043833447cM_22442,LG2_#81_70.4987948289464cM_387
LG2_#85_72.8136138981618cM_26263,*
LG2_#92_79.5624097098451cM_43546,*
LG2_#94_81.95207769995cM_43501,*
LG2_#91_78.7754359530774cM_5572,*
LG2_#93_79.5624098098451cM_30240,*
LG2_#95_84.6279264513776cM_35900,LG2_#101_75.8084164934015cM_32639
LG2_#96_84.6279265513776cM_44222,LG2_#99_75.5161497956966cM_681
LG2_#97_85.1922435121082cM_4536,LG2_#93_75.2173682946536cM_10699
LG2_#100_86.1226657951341cM_33824,LG2_#109_79.4283846046855cM_24834
LG2_#98_86.1226655951341cM_43269,*
LG2_#99_86.1226656951341cM_15609,*
LG2_#102_86.1226659951341cM_9017,*
LG2_#103_86.1226660951341cM_23317,LG2_#94_75.4858927452728cM_16720
LG2_#101_86.1226658951341cM_43763,*
LG2_#104_86.1226661951341cM_24546,*
LG2_#106_88.8288487361432cM_11004,LG2_#102_76.1252536775695cM_5838
LG2_#105_88.8288486361432cM_26147,*
LG2_#107_89.7251351693727cM_28117,*
LG2_#108_90.7919406095239cM_38857,*
LG2_#110_91.5023611429474cM_16249,*
LG2_#112_91.5023613429475cM_35782,*
LG2_#109_90.791940709524cM_39444,*
LG2_#111_91.5023612429474cM_21492,*
LG2_#113_92.5573493015433cM_39631,*
LG2_#116_93.6351844618655cM_2908,LG2_#104_78.0735038842551cM_42243
LG2_#114_92.5573494015433cM_35511,*
LG2_#117_93.6351845618655cM_43890,*
LG2_#118_94.34919026079cM_41981,LG2_#105_79.127672340042cM_40217
LG2_#115_92.5573495015434cM_8733,*
LG2_#120_95.7719505130435cM_30955,LG2_#120_82.7290701542248cM_54318
LG2_#119_94.34919036079cM_34463,*
LG2_#123_97.202346558598cM_2536,LG2_#122_83.2454023608395cM_13266
LG2_#122_97.202346458598cM_41681,LG2_#112_81.1482589063981cM_17383
LG2_#121_97.202346358598cM_41881,LG2_#113_82.1151809305902cM_28050
LG2_#124_99.7952314740193cM_28815,*
LG2_#125_99.7952315740193cM_17453,*
LG2_#126_100.665920020571cM_41738,*
LG2_#127_102.162331433548cM_43382,*
LG2_#130_103.4044973388cM_21305,*
LG2_#129_103.4044972388cM_1930,*
LG2_#128_102.162331533548cM_13282,*
LG2_#131_104.107155954977cM_2522,*
LG2_#134_104.107156254977cM_9923,*
LG2_#135_104.107156354977cM_10799,LG2_#147_87.8644497181733cM_6499
LG2_#132_104.107156054977cM_30133,*
LG2_#133_104.107156154977cM_13146,*
LG2_#136_105.565798502203cM_35458,*
LG2_#139_106.305972328314cM_27798,*
LG2_#140_107.010865947897cM_16580,LG2_#132_84.8874007063827cM_43964
LG2_#141_107.661925959597cM_3755,LG2_#139_86.0140522008573cM_47027
LG2_#137_105.565798602203cM_24640,*
LG2_#142_107.661926059597cM_40271,LG2_#130_84.8874005063827cM_297
LG2_#138_105.565798702203cM_46113,*
LG2_#144_109.13293286972cM_33878,LG2_#152_88.8983339574743cM_18502
LG2_#146_110.604272591433cM_44633,LG2_#155_89.4194488054516cM_25
LG2_#145_110.604272491433cM_18,LG2_#158_89.4194491054516cM_47913
LG2_#143_107.661926159597cM_8879,*
LG2_#147_110.604272691433cM_33165,*
LG2_#150_112.026379991965cM_21229,LG2_#166_91.7797652324222cM_45928
LG2_#151_112.026380091965cM_42769,*
LG2_#152_112.026380191965cM_16169,LG2_#161_91.2573817329592cM_3738
LG2_#149_112.026379891965cM_41762,*
LG2_#148_110.604272791433cM_9299,*
LG2_#153_113.446640869338cM_39291,*
LG2_#156_113.446641169338cM_43637,*
LG2_#155_113.446641069338cM_43674,*
LG2_#154_113.446640969338cM_5129,*
LG2_#157_113.446641269338cM_6991,*
LG2_#159_114.381424787868cM_5751,LG2_#171_92.3341195399506cM_53431
LG2_#160_114.642407977934cM_6857,*
LG2_#158_114.381424687868cM_15907,*
LG2_#162_115.298704539308cM_32344,*
LG2_#161_114.642408077934cM_36520,*
LG2_#164_123.903243613569cM_46041,LG2_#129_84.5585921203276cM_33772
LG2_#166_125.29725045388cM_43304,*
LG2_#163_115.298704639308cM_31507,*
LG2_#167_125.29725055388cM_3829,LG2_#141_86.6460197789684cM_17936
LG2_#169_126.025902533303cM_20248,*
LG2_#165_123.903243713569cM_6158,*
LG2_#168_125.29725065388cM_11921,*
LG2_#171_126.749189826397cM_33809,LG2_#150_88.6436444444854cM_33557
LG2_#172_127.828912438784cM_1715,LG2_#156_89.4194489054516cM_30779
LG2_#170_126.749189726397cM_5489,*
LG2_#173_128.908145816121cM_9422,LG2_#169_92.3081957755557cM_9671
LG2_#175_128.908146016121cM_32484,LG2_#167_91.7797653324222cM_7161
LG2_#176_130.353945129488cM_14333,LG2_#173_95.5598927964915cM_51553
LG2_#177_131.066450472958cM_32681,*
LG2_#179_131.769680796978cM_12692,LG2_#174_95.8971607485648cM_33034
LG2_#174_128.908145916121cM_29573,*
LG2_#181_132.475906041465cM_37782,LG2_#190_98.0023551890211cM_26712
LG2_#180_132.475905941465cM_26742,*
LG2_#178_131.066450572958cM_21427,*
LG2_#183_133.762682459926cM_16570,LG2_#175_95.8971608485648cM_3564
LG2_#184_133.762682559926cM_42539,LG2_#204_101.27797369245cM_23353
LG2_#185_135.803489876329cM_38105,*
LG2_#182_132.475906141465cM_35177,*
LG2_#187_135.803490076329cM_4894,*
LG2_#186_135.803489976329cM_11487,*
LG2_#188_136.307080948112cM_43158,*
LG2_#189_137.780303166543cM_15780,*
LG2_#192_142.444630308854cM_31059,*
LG2_#190_140.410866028986cM_36324,*
LG2_#191_140.410866128986cM_36407,*
LG2_#193_142.444630408854cM_14657,*
LG2_#196_143.149875272258cM_28086,*
LG2_#195_143.149875172258cM_36641,*
LG2_#194_143.149875072258cM_2724,*
LG2_#197_143.149875372258cM_9304,*
LG2_#200_144.308569640064cM_35846,*
LG2_#198_143.600285501834cM_9287,*
LG2_#199_144.308569540064cM_46764,*
LG2_#202_144.861961512717cM_23886,LG2_#198_99.6370003087391cM_13007
LG2_#201_144.861961412717cM_3491,*
LG2_#205_146.329427753427cM_23329,*
LG2_#203_146.329427553427cM_37832,*
LG2_#204_146.329427653427cM_22931,*
LG2_#206_147.564398014663cM_28855,*
LG2_#209_148.835513797972cM_35443,*
LG2_#207_147.564398114663cM_24746,*
LG2_#210_148.835513897972cM_197,*
LG2_#208_147.873961316752cM_27338,*
LG2_#212_149.533042973716cM_4413,*
LG2_#211_149.533042873716cM_46737,*
LG2_#214_150.31352527756cM_17083,*
LG2_#216_151.802015318925cM_21516,LG2_#200_100.224693661051cM_45630
LG2_#217_153.28806830095cM_25961,LG2_#220_145.970560509664cM_33369
LG2_#213_149.533043073716cM_20217,*
LG2_#218_153.28806840095cM_25389,*
LG2_#215_151.057580027078cM_5688,*
LG2_#220_153.28806860095cM_23475,*
LG2_#221_153.28806870095cM_46762,*
LG2_#222_153.28806880095cM_31730,*
LG2_#219_153.28806850095cM_27485,*
LG2_#224_154.050622263431cM_5315,LG2_#197_99.6370002087391cM_16620
LG2_#223_154.050622163431cM_34048,LG2_#196_99.0475207137745cM_21582
LG2_#226_154.050622463431cM_16078,LG2_#182_96.6971709323791cM_39083
LG2_#225_154.050622363431cM_6297,LG2_#189_97.4823113326209cM_32189
LG2_#228_154.050622663431cM_24017,LG2_#199_100.224693561051cM_17887
LG2_#230_154.767722810883cM_16562,LG2_#222_146.80148258494cM_44188
LG2_#229_154.050622763431cM_32096,LG2_#208_102.595598923646cM_4495
LG2_#231_156.22812943505cM_23175,LG2_#233_149.171304365997cM_17341
LG2_#233_156.950172203265cM_29351,LG2_#229_148.647069500227cM_43735
LG2_#232_156.950172103265cM_35543,LG2_#227_148.118610078772cM_38563
LG2_#234_157.983445369328cM_24218,LG2_#232_149.171304265997cM_42699
LG2_#227_154.050622563431cM_5625,*
LG2_#235_157.983445469328cM_20082,LG2_#224_147.062694694435cM_17564
LG2_#236_159.434173924458cM_5491,*
LG2_#237_160.639952604662cM_32485,*
LG2_#239_162.378583895201cM_28252,*
LG2_#238_162.378583795201cM_10222,*
LG2_#241_163.32500954038cM_4454,*
LG2_#240_163.32500944038cM_30798,*
LG2_#243_168.616450342333cM_8540,*
LG2_#244_169.288774002626cM_33577,LG2_#235_149.564802393172cM_34587
LG2_#242_163.32500964038cM_32134,*
LG2_#247_170.347294352939cM_11484,LG2_#230_149.171304065997cM_42068
LG2_#245_169.288774102626cM_2390,*
LG2_#246_169.288774202626cM_41778,*
LG2_#249_171.389463658218cM_26567,*
LG2_#250_171.389463758218cM_5260,LG2_#231_149.171304165997cM_13957
LG2_#248_171.389463558218cM_2220,*
LG2_#251_174.891420131474cM_43998,*
LG2_#254_176.444668679127cM_2639,*
LG2_#253_176.444668579127cM_27387,*
LG2_#252_176.444668479127cM_14357,*
LG2_#255_177.145567025717cM_4825,*
LG2_#258_179.257521089876cM_22857,LG2_#241_151.439171639543cM_5298
LG2_#259_179.257521189876cM_32826,LG2_#239_150.852767541237cM_23128
LG2_#256_177.84993070736cM_15466,*
LG2_#260_179.955561748728cM_23925,LG2_#240_151.143601829442cM_7483
LG2_#262_180.73965104073cM_31254,LG2_#242_151.439171739543cM_39562
LG2_#261_180.706932571685cM_23874,LG2_#248_152.851306932526cM_32163
LG2_#257_177.84993080736cM_25559,*
LG2_#263_182.519645858838cM_43720,*
LG2_#264_183.728223418441cM_18063,*
LG2_#266_187.030126486341cM_36261,*
LG2_#265_185.179330135372cM_46241,*
LG2_#268_190.691757873212cM_9461,*
LG2_#270_191.32099396395cM_176,*
LG2_#267_190.284710482819cM_24726,*
LG2_#269_191.32099386395cM_365,*
LG2_#271_192.041200486549cM_8846,*
LG2_#274_193.471384438087cM_24684,LG2_#257_155.234981881466cM_21413
LG2_#275_194.183356205734cM_24390,LG2_#250_153.385010767179cM_43098
LG2_#276_194.895481152297cM_1359,LG2_#258_155.494803194555cM_32831
LG2_#272_192.76129688166cM_14584,*
LG2_#273_192.76129698166cM_19183,*
LG2_#277_195.605087139154cM_14300,LG2_#267_158.415505875411cM_27093
LG2_#278_195.605087239154cM_20781,LG2_#260_156.840584395392cM_10573
LG2_#280_196.299824760908cM_46577,LG2_#273_158.938308459832cM_28276
LG2_#281_196.299824860908cM_6965,LG2_#263_157.629099693668cM_42436
LG2_#282_196.299824960908cM_47069,*
LG2_#283_197.009449794361cM_27466,LG2_#279_161.114657601655cM_10718
LG2_#285_197.009449994361cM_25766,LG2_#268_158.415505975411cM_27862
LG2_#279_195.605087339154cM_32400,*
LG2_#286_197.009450094361cM_31020,LG2_#276_158.938308759832cM_28725
LG2_#284_197.009449894361cM_2341,*
LG2_#289_199.159668059391cM_47105,*
LG2_#287_197.009450194361cM_11974,*
LG2_#288_199.159667959391cM_10690,*
LG2_#291_199.159668259391cM_32003,LG2_#271_158.415506275411cM_20038
LG2_#290_199.159668159391cM_32384,*
LG2_#294_203.581821460619cM_38956,*
LG2_#293_203.581821360619cM_27737,*
LG2_#296_205.845418243504cM_23984,LG2_#282_163.18966782902cM_35062
LG2_#295_204.432290988345cM_24827,*
LG2_#292_199.832674746799cM_25621,*
LG2_#298_209.91500277642cM_7164,LG2_#291_166.673011666369cM_29647
LG2_#297_206.433361011488cM_4865,LG2_#283_163.638716765196cM_7457
LG2_#300_209.91500297642cM_20965,LG2_#287_164.823008427654cM_8590
LG2_#301_209.91500307642cM_37504,LG2_#290_165.444848970582cM_35726
LG2_#302_209.91500317642cM_657,LG2_#289_165.444848870582cM_37826
LG2_#304_212.142486164963cM_9872,LG2_#297_167.791421284252cM_11989
LG2_#305_213.633700799754cM_19232,LG2_#298_169.421843667242cM_46971
LG2_#299_209.91500287642cM_8471,*
LG2_#306_213.633700899754cM_12521,*
LG2_#303_212.142486064963cM_15186,*
LG2_#308_217.740071186795cM_14991,*
LG2_#307_214.464506799245cM_177,*
LG2_#310_221.123776111913cM_32135,*
LG2_#309_220.289032309759cM_5391,*
LG2_#312_222.073478770483cM_32122,*
LG2_#313_224.329579080598cM_11967,LG2_#306_172.869087635022cM_7293
LG2_#314_224.489072476087cM_1608,LG2_#300_169.714678533031cM_2826
LG2_#311_221.123776211913cM_3146,*
LG2_#316_224.489072676087cM_23188,LG2_#309_173.220011532379cM_6159
LG2_#315_224.489072576087cM_12626,LG2_#304_172.316453753454cM_3332
LG2_#317_224.489072776087cM_27675,LG2_#305_172.316453853454cM_45745
LG2_#318_224.489072876087cM_9521,*
LG2_#319_224.489072976087cM_33442,*
LG2_#321_225.188838711517cM_24782,*
LG2_#323_225.188838911517cM_24397,LG2_#301_170.243100618531cM_4013
LG2_#320_224.489073076087cM_45562,*
LG2_#322_225.188838811517cM_15377,LG2_#299_169.714678433031cM_3408
LG2_#324_227.34701192967cM_18078,LG2_#311_173.932305744287cM_30901
LG2_#327_230.321376919834cM_11799,*
LG2_#325_230.321376719834cM_41272,*
LG2_#329_232.530290359675cM_5325,LG2_#317_176.661895503285cM_37523
LG2_#328_231.814063084317cM_14480,*
LG2_#326_230.321376819834cM_33950,*
LG2_#332_235.391164454807cM_56,LG2_#318_177.719579009417cM_28163
LG2_#331_233.980513698346cM_6428,*
LG2_#333_235.391164554807cM_8088,LG2_#316_176.661895403285cM_3733
LG2_#334_235.391164654807cM_37184,LG2_#314_175.712325222799cM_44351
LG2_#336_236.100310444638cM_39038,LG2_#326_179.978327823123cM_13872
LG2_#335_236.100310344638cM_15934,LG2_#321_177.98131492249cM_30510
LG2_#337_236.100310544638cM_12227,LG2_#322_177.98131502249cM_17172
LG2_#339_236.805658464482cM_30427,LG2_#327_180.325823591615cM_11099
LG2_#338_236.805658364482cM_17763,LG2_#324_179.978327623123cM_250
LG2_#330_232.530290459675cM_23724,*
LG2_#340_236.805658564482cM_26258,*
LG2_#343_238.582209264644cM_17999,*
LG2_#342_238.582209164644cM_25526,*
LG2_#344_238.582209364644cM_42824,*
LG2_#341_238.582209064644cM_30878,*
LG2_#346_240.135795532254cM_28652,*
LG2_#345_240.135795432254cM_39491,*
LG2_#348_242.883073079548cM_833,*
LG2_#347_241.160824848921cM_1260,*
LG2_#350_242.931581091804cM_337,*
LG2_#352_243.713674827582cM_18212,LG2_#344_192.094731596438cM_19079
LG2_#349_242.931580991804cM_20124,*
LG2_#353_244.418246979862cM_35385,*
LG2_#351_243.713674727582cM_18129,*
LG2_#355_245.129624055345cM_17413,*
LG2_#357_246.574588170352cM_1233,LG2_#349_202.400330623492cM_40953
LG2_#354_245.129623955345cM_21936,*
LG2_#359_247.278834976089cM_34207,LG2_#334_181.679436644106cM_35116
LG2_#356_245.129624155345cM_6264,*
LG2_#358_247.278834876089cM_38592,*
LG2_#362_247.278835276089cM_20316,LG2_#329_181.366827547382cM_14016
LG2_#361_247.278835176089cM_34116,LG2_#332_181.679436444106cM_10337
LG2_#363_247.981565916627cM_8115,LG2_#339_183.016971418133cM_42775
LG2_#365_249.380403695557cM_21139,LG2_#354_203.695570866505cM_44529
LG2_#364_248.679487926067cM_45457,LG2_#360_204.892110381354cM_29581
LG2_#360_247.278835076089cM_2951,*
LG2_#366_249.380403795557cM_22643,*
LG2_#368_251.302136216218cM_26378,LG2_#356_203.971509617827cM_20459
LG2_#369_252.609367575835cM_5559,*
LG2_#367_250.352514519588cM_14190,*
LG2_#371_254.470595911607cM_3746,LG2_#352_203.429351613543cM_2124
LG2_#373_256.54770623927cM_29104,LG2_#350_203.201919039701cM_33443
LG2_#372_254.470596011607cM_28561,LG2_#340_183.016971518133cM_5211
LG2_#374_256.54770633927cM_23621,LG2_#351_203.429351513543cM_42248
LG2_#370_253.332008029343cM_28256,*
LG2_#376_257.410250925987cM_38921,*
LG2_#375_257.410250825987cM_24590,*
LG2_#378_258.11605685825cM_9240,*
LG2_#379_258.11605695825cM_33585,LG2_#353_203.695570766505cM_54564
LG2_#377_257.410251025987cM_11169,*
LG2_#380_258.640832300644cM_29214,*
LG2_#383_258.640832600644cM_37879,LG2_#348_202.400330523492cM_9334
LG2_#382_258.640832500644cM_36049,*
LG2_#384_258.640832700644cM_23298,*
LG2_#381_258.640832400644cM_22985,*
LG2_#386_258.640832900644cM_37434,*
LG2_#387_258.640833000644cM_26621,LG2_#355_203.695570966505cM_40850
LG2_#385_258.640832800644cM_35423,*
LG2_#388_258.640833100644cM_8614,*
LG2_#391_260.18994127558cM_9567,*
LG2_#392_260.18994137558cM_4165,LG2_#347_198.174439378462cM_9311
LG2_#389_258.640833200644cM_45885,*
LG2_#390_258.640833300644cM_33874,*
LG2_#393_263.38879185518cM_35729,*
LG2_#395_276.564928981107cM_31313,*
LG2_#396_283.409627826606cM_35901,*
LG2_#397_284.743446760816cM_43303,LG2_#364_247.30835069978cM_26933
LG2_#394_271.826030282688cM_15410,*
LG2_#398_284.743446860816cM_38547,*
LG2_#401_290.811179133768cM_34209,LG2_#366_252.066182513457cM_50688
LG2_#402_293.781358060622cM_32911,*
LG2_#399_288.592674892463cM_46680,*
LG2_#400_289.489117060906cM_4448,*
LG2_#403_295.834732816077cM_22422,*
LG2_#406_301.424488224454cM_29588,*
LG2_#407_301.424488324455cM_46608,LG2_#369_259.353683434384cM_55298
LG2_#404_296.791231827351cM_22973,*
LG2_#405_299.359823284614cM_27037,*
LG2_#409_307.70513869441cM_38864,LG2_#379_282.073251207932cM_14185
LG2_#408_304.314722854862cM_24897,*
LG2_#411_309.6449870229cM_15166,LG2_#377_281.409474061695cM_12825
LG2_#410_308.905315164136cM_23929,*
LG2_#412_309.6449871229cM_37962,*
LG2_#415_311.263564539765cM_36788,*
LG2_#413_309.6449872229cM_11147,*
LG2_#416_313.563609722418cM_36754,*
LG2_#414_309.6449873229cM_2626,*
LG3_#3_3.22247233183415cM_30997,LG3_#3_0.530897705110465cM_16681
LG3_#2_2.26026802130235cM_39610,*
LG3_#4_5.49049701170409cM_30674,LG3_#8_4.43670164276579cM_47229
LG3_#1_0cM_27839,*
LG3_#5_6.43311800184471cM_25041,*
LG3_#8_10.3667678555797cM_11124,LG3_#13_8.80927684590831cM_49116
LG3_#9_10.9117150521558cM_22990,*
LG3_#10_10.9117151521558cM_18523,LG3_#12_8.46795288439753cM_4145
LG3_#6_7.10545175190576cM_22860,*
LG3_#12_16.0682421735445cM_41930,LG3_#19_15.9830757529358cM_48250
LG3_#7_7.9505608726541cM_18891,*
LG3_#14_16.0682423735445cM_23751,LG3_#15_13.3114916243587cM_33032
LG3_#11_14.0082103295033cM_21837,*
LG3_#15_16.8237098715377cM_1087,LG3_#14_13.3114915243587cM_42714
LG3_#16_16.8237099715377cM_25529,*
LG3_#13_16.0682422735445cM_42899,*
LG3_#18_17.6367021090476cM_14581,*
LG3_#20_27.5165397524049cM_29557,LG3_#20_23.2162403632855cM_34362
LG3_#17_16.8237100715378cM_11374,*
LG3_#21_35.7101155648248cM_5355,*
LG3_#23_36.28141315042cM_27357,LG3_#27_28.8267730215106cM_17471
LG3_#22_36.28141305042cM_9060,LG3_#26_28.8267729215105cM_55400
LG3_#24_39.1438099787908cM_25022,LG3_#30_29.7518945834583cM_26385
LG3_#19_25.6735110089973cM_26794,*
LG3_#26_43.3302287957273cM_29482,*
LG3_#28_48.9470714729278cM_29158,LG3_#36_34.1908577862633cM_31890
LG3_#29_50.6027131520895cM_795,LG3_#40_39.5885028904681cM_48
LG3_#30_53.8263752093979cM_3216,LG3_#45_41.4125759026837cM_15384
LG3_#31_56.1244999617085cM_36941,LG3_#47_43.6693418096432cM_46066
LG3_#25_43.3302286957273cM_8565,*
LG3_#32_57.6472264754797cM_19407,LG3_#49_46.5285192864586cM_17053
LG3_#27_43.3302288957273cM_42025,*
LG3_#33_57.6472265754797cM_33911,LG3_#48_46.5285191864586cM_22949
LG3_#36_68.6294326805034cM_19589,LG3_#61_49.3767454867317cM_40537
LG3_#37_69.4940608174118cM_39073,LG3_#64_49.6156780042364cM_45830
LG3_#34_65.645858869551cM_8423,*
LG3_#39_71.6553372473913cM_46896,LG3_#58_49.1378362904788cM_25033
LG3_#38_70.747658880063cM_21175,LG3_#52_47.1962545620272cM_12619
LG3_#40_71.6553373473913cM_38608,LG3_#62_49.3767455867317cM_10029
LG3_#35_66.3787413094937cM_24954,*
LG3_#42_73.9521958851181cM_39436,LG3_#67_50.9369439813192cM_52201
LG3_#41_73.1026388436904cM_25587,LG3_#68_50.9369440813192cM_12292
LG3_#44_79.3225600931016cM_22569,*
LG3_#43_73.9521959851181cM_1490,*
LG3_#45_79.3225601931016cM_2678,*
LG3_#46_83.8135773272004cM_1083,*
LG3_#47_85.0715497322088cM_3383,*
LG3_#49_85.6192561799005cM_8178,*
LG3_#51_85.6192563799005cM_32767,LG3_#84_68.6145979356985cM_16226
LG3_#50_85.6192562799005cM_4179,LG3_#73_52.8886223431057cM_33719
LG3_#53_85.6192565799005cM_26780,LG3_#105_68.949680747839cM_4723
LG3_#52_85.6192564799005cM_26568,*
LG3_#48_85.6192560799005cM_44971,*
LG3_#55_85.6192567799005cM_28092,LG3_#94_68.8747963922095cM_33934
LG3_#57_86.3213686134942cM_12275,*
LG3_#54_85.6192566799005cM_2663,*
LG3_#56_86.3213685134942cM_36581,*
LG3_#59_86.3213688134942cM_39114,LG3_#72_52.8886222431057cM_21672
LG3_#58_86.3213687134942cM_34490,*
LG3_#62_87.021069359676cM_6074,*
LG3_#61_87.021069259676cM_2093,*
LG3_#60_87.021069159676cM_10884,*
LG3_#63_87.021069459676cM_18588,*
LG3_#65_88.842325050626cM_13614,LG3_#104_68.8747973922095cM_12080
LG3_#64_88.842324950626cM_32724,*
LG3_#66_89.8219160968014cM_37291,*
LG3_#67_90.6265597767981cM_32599,*
LG3_#69_93.4719051224476cM_40637,*
LG3_#68_91.1858813820946cM_12082,*
LG3_#71_94.198883022959cM_15437,*
LG3_#70_93.4719052224476cM_27525,*
LG3_#73_94.198883222959cM_30685,*
LG3_#75_94.198883422959cM_27221,LG3_#142_79.3188344209377cM_55186
LG3_#72_94.198883122959cM_12118,*
LG3_#76_94.8980284462144cM_14884,*
LG3_#77_95.6006116618146cM_34201,*
LG3_#74_94.198883322959cM_677,*
LG3_#78_95.6006117618146cM_17536,*
LG3_#81_95.6006120618146cM_9530,*
LG3_#82_95.6006121618146cM_45070,*
LG3_#83_95.6006122618146cM_26117,LG3_#147_82.9610492783572cM_28380
LG3_#80_95.6006119618146cM_6484,*
LG3_#79_95.6006118618146cM_40512,*
LG3_#84_96.3079612633642cM_12654,*
LG3_#87_99.1363754260689cM_2804,LG3_#129_77.5172989151617cM_39885
LG3_#85_97.0203680250837cM_37009,*
LG3_#88_100.571264173583cM_32046,*
LG3_#86_97.7119863419823cM_41229,*
LG3_#89_100.571264273583cM_15918,LG3_#125_76.9939979330251cM_21134
LG3_#92_101.991726851594cM_13012,LG3_#145_79.3188347209377cM_53474
LG3_#91_101.991726751594cM_11549,LG3_#141_79.3188343209377cM_10904
LG3_#94_101.991727051594cM_12322,LG3_#133_77.7786991637154cM_27306
LG3_#93_101.991726951594cM_29284,LG3_#136_78.0406008049504cM_49228
LG3_#95_101.991727151594cM_43629,LG3_#140_78.9480634810711cM_29817
LG3_#96_104.047083472055cM_10916,LG3_#162_84.1386168145619cM_46841
LG3_#90_100.571264373583cM_28574,*
LG3_#99_106.063949191925cM_22057,LG3_#160_84.1386166145619cM_7755
LG3_#100_106.778275105053cM_1174,*
LG3_#97_104.740900057612cM_15165,*
LG3_#98_106.063946598517cM_10194,*
LG3_#101_106.778275205053cM_20079,*
LG3_#104_107.481651442924cM_22180,LG3_#152_83.5007472852445cM_37478
LG3_#103_106.778275405053cM_9024,*
LG3_#105_107.481651542924cM_2169,*
LG3_#102_106.778275305053cM_15363,*
LG3_#107_109.641620378676cM_1172,*
